CustomerID,Name,Age,Gender,Country,SignupDate,LastPurchase,Product
1455,Mathew Moreno,64,Male,Brazil,11/07/2023,30/05/2024,Books
1456,Alexis Taylor,19,Female,UK,21/01/2018,11/03/2019,Home & Kitchen
1457,Donald Barker,49,Male,France,13/04/2018,11/09/2021,Sports
1458,Kenneth Andrews,68,Male,UK,27/10/2022,29/01/2023,Sports
1459,Anthony Lewis,31,Female,India,07/09/2022,07/05/2023,Home & Kitchen
1460,Jose Torres,39,Male,UK,11/04/2024,01/05/2024,Sports
1461,Andrew Carroll,27,Male,France,07/06/2017,21/08/2019,Home & Kitchen
1462,Edward James,37,Female,Brazil,10/06/2023,21/04/2024,Sports
1463,Daniel Cross,56,Female,Brazil,08/12/2017,13/01/2021,Books
1464,Jeremy Reyes,18,Other,Brazil,02/11/2020,29/12/2022,Electronics
1465,Raymond Lynch,41,Male,India,21/11/2019,19/08/2021,Electronics
1466,Mary Gross,62,Male,France,20/07/2024,04/11/2024,Electronics
1467,Joshua Collier,58,Male,Germany,09/01/2017,16/05/2021,Beauty
1468,Scott Williams,43,Male,Brazil,02/03/2020,25/04/2024,Electronics
1469,Shane Hunter,62,Female,Australia,06/02/2016,01/05/2023,Books
1470,Kathryn Davis,24,Female,Canada,02/04/2023,02/01/2024,Beauty
1471,Corey Martinez,50,Male,UK,22/04/2023,05/01/2024,Electronics
1472,Allison Sosa,20,Female,France,08/12/2023,13/08/2024,Home & Kitchen
1473,Brendan Palmer,43,Other,Australia,09/09/2017,28/07/2023,Beauty
1474,Kevin Brown,34,Female,India,04/09/2021,07/12/2022,Books
1475,Elizabeth Rowland,30,Female,USA,06/07/2020,27/07/2022,Electronics
1476,Victoria Foster,33,Female,Brazil,25/12/2020,30/06/2022,Books
1477,Martin Jacobson,50,Female,Germany,04/09/2021,05/12/2022,Sports
1478,Noah Berry,24,Male,India,29/10/2018,10/12/2022,Clothing
1479,Holly Henry,70,Male,Germany,01/03/2019,28/03/2019,Electronics
1480,Kimberly Brown,18,Male,France,14/04/2023,15/10/2024,Home & Kitchen
1481,Richard Parsons,39,Female,France,30/03/2020,25/11/2020,Beauty
1482,Katrina Riggs,21,Male,France,11/01/2017,27/08/2020,Home & Kitchen
1483,Brendan Palmer,43,Other,Australia,09/09/2017,28/07/2023,Beauty
1484,Kenneth Dunn,57,Female,Australia,02/04/2018,26/09/2021,Sports
1485,Brenda Mckay,43,Male,Australia,15/02/2023,26/11/2023,Sports
1486,Rebecca Allen,68,Female,Canada,09/06/2019,27/01/2023,Beauty
1487,Richard Ryan,61,Male,India,26/01/2021,12/12/2023,Clothing
1488,Marissa Garrison,55,Female,France,12/08/2022,25/08/2022,Home & Kitchen
1489,Ryan Reese,43,Male,India,11/02/2016,08/07/2022,Electronics
1490,Lori Jensen,34,Female,Germany,10/09/2024,03/11/2024,Sports
1491,Stephanie Andrews,44,Female,Brazil,08/02/2017,03/06/2018,Beauty
1492,Carla Andrade,68,Female,Germany,15/08/2018,30/08/2024,Electronics
1493,Ashley Gray,69,Female,Canada,26/05/2021,15/01/2023,Clothing
1494,Brittany Rodriguez,53,Female,Germany,02/01/2023,11/01/2024,Beauty
1495,Susan Poole,26,Male,Australia,05/07/2017,26/12/2023,Electronics
1496,Thomas Estes,20,Female,Brazil,05/10/2016,02/06/2020,Books
1497,Teresa Hickman,43,Male,India,16/04/2023,31/03/2024,Electronics
1498,Javier Perry,30,Female,Brazil,13/10/2022,09/11/2023,Electronics
1499,Carrie Mclaughlin,49,Female,USA,20/06/2023,30/01/2024,Books
1500,Mark Wilkins,,Female,Canada,20/07/2024,17/08/2024,Home & Kitchen
1501,Brittany Rodriguez,53,Female,Germany,02/01/2023,11/01/2024,Beauty
1502,Brianna Hawkins,21,Male,Brazil,24/01/2019,05/11/2019,Home & Kitchen
1503,Justin Perez,46,Female,USA,17/11/2018,14/04/2024,Beauty
1504,Allen Wright,53,Other,India,26/06/2016,11/09/2022,Beauty
1505,Mrs. Elizabeth Smith,35,Male,Canada,09/03/2021,13/01/2023,Electronics
1506,Cody Spears,42,Female,Germany,04/04/2022,16/07/2024,Electronics
1507,Dana Yates,68,Female,Germany,03/03/2022,04/10/2023,Books
1508,Mary Nelson,20,Female,USA,20/11/2017,29/04/2018,Beauty
1509,Stacey Savage,64,Female,Germany,06/09/2017,07/06/2018,Books
1510,Lisa Hess,68,Male,Canada,27/12/2015,19/07/2022,Books
1511,Pamela Sims,52,Male,Brazil,13/08/2019,14/09/2022,Books
1512,Stephanie Lopez,26,Female,France,14/08/2020,26/08/2024,Sports
1513,Debra Jones,36,Male,,21/08/2021,03/09/2023,Books
1514,Mitchell Ramirez,70,Female,Brazil,30/07/2021,18/03/2024,Electronics
1515,Summer Davies,64,Female,Germany,28/04/2018,30/07/2020,Beauty
1516,Tanner Jackson,55,Female,France,10/05/2019,24/01/2024,Sports
1517,Robert Wise,32,Male,Australia,27/05/2021,27/08/2021,Home & Kitchen
1518,John White,27,Male,UK,26/04/2023,02/07/2023,Clothing
1519,Vanessa Daniels,66,Male,Brazil,03/11/2021,11/09/2022,Clothing
1520,Courtney Collins,30,Female,France,28/05/2017,06/05/2019,Electronics
1521,Kim Huff,43,Male,Canada,05/12/2019,06/12/2023,Electronics
1522,Mallory Branch,53,Male,Germany,22/11/2016,12/10/2022,Books
1523,Daniel Cook,64,Male,USA,26/01/2021,22/11/2022,Home & Kitchen
1524,Shane Hunter,62,Female,Australia,06/02/2016,01/05/2023,Books
1525,Linda Vincent,48,Female,Australia,20/06/2016,23/02/2022,Sports
1526,James Kelley,33,Male,India,05/10/2021,06/11/2024,Clothing
1527,Cole Allen,43,Male,Brazil,05/06/2016,12/08/2019,Home & Kitchen
1528,David Reynolds,63,Male,USA,17/06/2020,12/04/2021,Books
1529,Alisha Munoz,64,Female,Canada,01/12/2019,07/11/2022,Books
1530,Leslie Roberts,59,Female,Brazil,18/10/2016,19/09/2020,Sports
1531,Patricia Perry,48,Female,Canada,07/08/2016,12/03/2020,Books
1532,Drew Schwartz,46,Female,France,22/10/2020,31/07/2021,Sports
1533,Donna Williams,35,Male,USA,28/10/2021,26/05/2024,Sports
1534,Elizabeth Allen,49,Male,France,06/03/2021,05/06/2022,Home & Kitchen
1535,Kevin Sharp,56,Male,Brazil,10/05/2024,25/06/2024,Sports
1536,Jessica Becker,22,Male,France,06/12/2018,04/02/2020,Beauty
1537,Donald Yates,45,Male,Brazil,14/09/2019,30/06/2020,Books
1538,Patrick Holt,40,Female,India,24/07/2023,08/06/2024,Home & Kitchen
1539,Tanya Brown,70,Female,USA,06/08/2020,15/12/2021,Books
1540,Timothy Hernandez,66,Male,Brazil,20/10/2022,04/11/2023,Electronics
1541,Willie Silva,20,Male,France,24/06/2019,04/03/2023,Electronics
1542,Jeremy Reyes,18,Other,Brazil,02/11/2020,29/12/2022,Electronics
1543,Melanie Sharp,38,Female,USA,17/03/2022,10/11/2024,Clothing
1544,Deborah Mclean,36,Female,India,23/01/2022,10/10/2024,Beauty
1545,Frank Brooks,18,Female,UK,14/05/2017,06/12/2018,Electronics
1546,Scott Barrett,51,Male,UK,11/11/2024,18/11/2024,Books
1547,Helen Williams,61,Male,Australia,01/01/2021,12/06/2022,Clothing
1548,Michael Knapp,18,Male,Australia,10/04/2024,22/10/2024,Books
1549,Nicole Christian,38,Female,India,13/12/2015,02/10/2022,Sports
1550,Joshua Watts,29,Female,Brazil,04/05/2019,30/01/2021,Clothing
1551,Victoria Avila,43,Male,Germany,17/09/2019,25/05/2020,Clothing
1552,Jason Benson,53,Male,India,26/08/2021,08/10/2021,Clothing
1553,Erik Diaz,56,Female,Canada,03/12/2016,12/05/2022,Beauty
1554,Mrs. Jennifer Lewis,46,Female,Australia,10/11/2023,03/05/2024,Sports
1555,Mary Nelson,20,Female,USA,20/11/2017,29/04/2018,Beauty
1556,Charles Williams,21,Female,France,24/10/2021,12/08/2023,Clothing
1557,Kevin Hunter,70,Female,India,05/01/2024,08/10/2024,Sports
1558,Zachary Bryant,,Female,USA,05/12/2018,03/06/2022,Sports
1559,Andrea Stevenson,68,Other,Brazil,17/02/2023,01/06/2023,Beauty
1560,Carla Lewis,61,Male,France,09/12/2021,20/04/2022,Beauty
1561,Mark Kim,58,Male,Canada,29/01/2021,28/03/2022,Beauty
1562,Heather Chavez,22,Male,Canada,13/10/2019,21/02/2021,Books
1563,Brenda Griffin,20,Female,France,19/07/2020,08/10/2021,Sports
1564,Mark Wilkins,,Female,Canada,20/07/2024,17/08/2024,Home & Kitchen
1565,Kenneth Castillo,21,Male,USA,31/08/2018,10/09/2020,Books
1566,David Shelton,22,Female,Brazil,06/12/2023,19/09/2024,Sports
1567,Jennifer Yang,26,Female,France,30/01/2024,10/10/2024,Electronics
1568,Linda Vincent,48,Female,Australia,20/06/2016,23/02/2022,Sports
1569,Christine Howe,66,Female,India,09/09/2023,09/01/2024,Books
1570,Monica Vaughan,33,Male,UK,01/09/2016,05/06/2024,Home & Kitchen
1571,Zachary Gonzalez,67,Female,Australia,21/04/2020,20/05/2024,Clothing
1572,Michele Ortiz,63,Female,USA,24/08/2020,23/04/2022,Beauty
1573,Stephanie Reyes,53,Female,France,13/06/2023,02/07/2024,Clothing
1574,Brenda Mckay,43,Male,Australia,15/02/2023,26/11/2023,Sports
1575,Erik Robinson,26,Female,Canada,02/12/2022,28/08/2023,Home & Kitchen
1576,Rachel Williams,31,Male,Germany,25/06/2020,03/07/2023,Books
1577,Judy Forbes,52,Male,USA,26/07/2024,28/10/2024,Books
1578,Lindsey Pham,41,Male,India,20/08/2022,23/02/2023,Clothing
1579,Crystal Morales,60,Female,France,03/02/2019,12/09/2022,Beauty
1580,Kristine Rollins,46,Female,Australia,03/07/2017,23/05/2019,Electronics
1581,Mark Johnson,42,Female,UK,26/07/2020,27/07/2021,Sports
1582,Taylor Smith,18,Female,Germany,02/05/2023,07/01/2024,Clothing
1583,Jennifer Stevens,51,Female,Germany,27/01/2021,20/08/2022,Books
1584,Mindy Hicks,34,Male,Australia,30/05/2024,19/07/2024,Beauty
1585,Yvonne Kaiser,20,Male,Canada,21/12/2019,16/03/2023,Clothing
1586,Alexis Hartman,20,Female,UK,20/02/2018,02/12/2023,Clothing
1587,Lauren Taylor,38,Female,Brazil,20/11/2017,19/10/2020,Home & Kitchen
1588,David Reynolds,63,Male,USA,17/06/2020,12/04/2021,Books
1589,Timothy Mcfarland,67,Male,UK,26/10/2021,22/02/2022,Home & Kitchen
1590,Mrs. Cassandra Carroll,70,Male,Canada,06/10/2023,09/10/2024,Books
1591,Anna Barnes,19,Male,Brazil,04/06/2017,23/08/2018,Electronics
1592,Shane Harris,26,Male,India,22/03/2016,20/11/2020,Books
1593,Ashley Rodriguez,37,Other,France,23/12/2016,03/04/2024,Sports
1594,Ann Hale,50,Male,India,06/03/2023,11/10/2023,Home & Kitchen
1595,Samantha Nguyen,30,Male,Australia,04/06/2018,09/09/2022,Beauty
1596,Angela Hammond,18,Female,Brazil,28/12/2016,17/03/2021,Sports
1597,Steven Baker,69,Male,France,12/08/2019,18/03/2021,Home & Kitchen
1598,Anthony Lewis,31,Female,India,07/09/2022,07/05/2023,Home & Kitchen
1599,Carmen Butler,24,Female,USA,11/06/2022,10/08/2022,Beauty
1600,John Calderon,52,Female,Germany,19/02/2018,26/05/2019,Sports
1601,Kevin Howard,66,Female,USA,17/07/2019,25/08/2024,Clothing
1602,Alvin Richardson,41,Male,Canada,28/05/2024,01/08/2024,Books
1603,Adam Hernandez,68,Female,Germany,03/08/2020,19/02/2023,Electronics
1604,Judith Johnson,19,Female,Australia,24/12/2022,24/04/2023,Home & Kitchen
1605,Mr. Dylan Grant MD,21,Male,France,02/04/2017,17/04/2024,Electronics
1606,Suzanne Gonzalez,65,Female,France,13/04/2020,07/04/2022,Clothing
1607,Sheila Clark,58,Male,Australia,23/10/2022,07/01/2024,Beauty
1608,Mark Reed,56,Male,Brazil,14/02/2021,06/02/2023,Sports
1609,David Sanchez,34,Male,UK,08/06/2020,18/02/2023,Beauty
1610,Shelley Wilkerson,64,Male,USA,27/05/2016,06/10/2017,Sports
1611,Jennifer York,45,Male,Australia,22/07/2020,14/12/2023,Electronics
1612,Ryan Holt,24,Male,France,23/12/2021,28/01/2022,Books
1613,Vanessa Daniels,66,Male,Brazil,03/11/2021,11/09/2022,Clothing
1614,Kayla Lee,51,Female,Germany,14/09/2024,01/10/2024,Electronics
1615,Daniel Clayton,47,Male,Germany,16/09/2020,12/01/2023,Sports
1616,Judith Johnson,19,Female,Australia,24/12/2022,24/04/2023,Home & Kitchen
1617,Ashley Parker,29,Male,USA,28/12/2017,16/08/2024,Clothing
1618,Amanda Warren,33,Male,UK,09/04/2022,24/06/2024,Sports
1619,Carrie Santos,70,Male,France,04/08/2020,10/02/2024,Books
1620,Christopher Wilson,34,Female,India,10/11/2020,26/07/2024,Sports
1621,Jennifer Gonzalez,64,Female,Canada,13/02/2017,09/09/2022,Sports
1622,Daniel Stark,42,Female,Australia,06/03/2022,14/09/2023,Electronics
1623,Luis Smith,25,Female,Canada,24/10/2024,28/10/2024,Beauty
1624,Ashley Larsen,33,Female,Australia,13/01/2023,06/11/2024,Sports
1625,Jill Chapman,27,Male,Canada,03/04/2016,09/09/2019,Electronics
1626,Brandon Whitaker,59,Other,Australia,27/05/2024,24/07/2024,Home & Kitchen
1627,Amy Robinson,40,Female,Australia,22/10/2023,08/06/2024,Books
1628,Sarah Joseph,67,Female,UK,15/02/2016,02/07/2016,Beauty
1629,Jennifer Hunt,54,Female,Germany,18/07/2017,28/08/2022,Home & Kitchen
1630,Mark Mclaughlin,43,Other,Germany,01/01/2017,27/06/2024,Beauty
1631,Diana Lewis,45,Male,Canada,29/12/2020,11/10/2022,Home & Kitchen
1632,Matthew Cross,69,Male,UK,08/07/2017,05/02/2022,Clothing
1633,Brittany Maxwell,44,Male,USA,24/03/2017,24/03/2019,Beauty
1634,Jennifer Walker,29,Male,Germany,30/11/2018,06/03/2022,Electronics
1635,Blake Peterson,50,Male,UK,22/04/2022,03/11/2022,Beauty
1636,Joseph Anderson,25,Female,India,28/09/2020,03/01/2023,Books
1637,Jason Adams,27,Male,Canada,29/07/2019,02/05/2024,Sports
1638,William Brown,49,Male,Australia,25/06/2023,28/12/2023,Clothing
1639,Mallory Lopez DVM,36,Male,Germany,30/01/2022,07/10/2023,Home & Kitchen
1640,David Smith,21,Male,India,06/01/2016,30/03/2017,Books
1641,Tammy Rangel,44,Female,Germany,31/12/2015,20/03/2018,Beauty
1642,Shane Harris,26,Male,India,22/03/2016,20/11/2020,Books
1643,Hannah Mcfarland,42,Male,Canada,03/01/2022,23/01/2024,Beauty
1644,Diane Cisneros,66,Male,USA,07/11/2021,02/07/2022,Beauty
1645,Richard Flores,65,Female,Australia,07/06/2023,05/12/2023,Electronics
1646,Joshua Lin,24,Male,UK,23/01/2021,20/02/2021,Sports
1647,Dana Wang,18,Female,Australia,02/06/2016,04/07/2021,Home & Kitchen
1648,Catherine Howe,58,Male,Canada,31/10/2018,26/08/2022,Clothing
1649,Joshua Collier,58,Male,Germany,09/01/2017,16/05/2021,Beauty
1650,Douglas Abbott,53,Other,USA,11/10/2022,23/07/2023,Sports
1651,Lauren Taylor,38,Female,Brazil,20/11/2017,19/10/2020,Home & Kitchen
1652,Connor Hamilton,62,Male,Canada,10/10/2023,30/10/2024,Electronics
1653,Kristen Tanner,55,Female,Germany,04/10/2016,04/07/2022,Sports
1654,Larry Smith,44,Male,Brazil,25/03/2018,08/06/2018,Home & Kitchen
1655,Alexis Taylor,19,Female,UK,21/01/2018,11/03/2019,Home & Kitchen
1656,Jennifer Padilla,20,Female,UK,11/10/2020,28/12/2021,Electronics
1657,Christopher Gonzalez,44,Male,USA,14/03/2017,11/09/2022,Sports
1658,Laurie Alexander,49,Male,Germany,25/05/2023,10/10/2023,Books
1659,Mark Reed,56,Male,Brazil,14/02/2021,06/02/2023,Sports
1660,Keith Terry,43,Female,India,11/03/2016,01/07/2022,Home & Kitchen
1661,Julie Knight,50,Female,Germany,18/02/2017,17/05/2024,Electronics
1662,Stacy Clark,69,Female,UK,18/09/2017,17/04/2020,Home & Kitchen
1663,Cynthia Snyder,46,Male,Germany,28/07/2024,12/11/2024,Sports
1664,Edward Austin,67,Male,Brazil,25/08/2019,26/12/2021,Electronics
1665,Lindsey Stephens,41,Other,Canada,12/07/2022,14/07/2022,Home & Kitchen
1666,Miss Kayla Fernandez MD,62,Female,USA,14/05/2023,14/08/2023,Electronics
1667,Joseph Blackwell,,Female,USA,05/06/2016,05/11/2018,Home & Kitchen
1668,Scott Bennett,61,Female,Brazil,26/03/2017,17/06/2020,Beauty
1669,Luke Mclean,54,Male,Germany,21/03/2024,13/04/2024,Books
1670,Keith Perez,68,Female,India,18/06/2023,28/01/2024,Books
1671,Autumn Romero,38,Female,Germany,05/04/2024,19/06/2024,Home & Kitchen
1672,Mrs. Vanessa Cole MD,44,Female,USA,18/06/2019,01/11/2023,Beauty
1673,Maxwell Murray,42,Male,Brazil,10/07/2019,17/11/2022,Books
1674,Christopher Wilson,34,Female,India,10/11/2020,26/07/2024,Sports
1675,Anthony Rodriguez,68,Female,UK,12/11/2018,27/08/2021,Beauty
1676,Terri Crosby,66,Male,Australia,19/05/2024,30/07/2024,Beauty
1677,Sheryl Perez,55,Female,Australia,28/01/2017,09/01/2022,Clothing
1678,Luke Mclean,54,Male,Germany,21/03/2024,13/04/2024,Books
1679,Anthony Lewis,31,Female,India,07/09/2022,07/05/2023,Home & Kitchen
1680,Andrew Johnson,18,Male,Germany,31/10/2019,03/09/2022,Books
1681,Melissa Savage,70,Male,Germany,01/04/2024,08/04/2024,Home & Kitchen
1682,Monica Young,58,Male,India,10/03/2019,01/01/2024,Books
1683,Jessica Rivera,57,Male,India,30/04/2020,06/09/2024,Sports
1684,Jose Torres,39,Male,UK,11/04/2024,01/05/2024,Sports
1685,Jerry Schroeder,57,Male,USA,19/06/2017,10/02/2019,Home & Kitchen
1686,Allen Wright,53,Other,India,26/06/2016,11/09/2022,Beauty
1687,Kristie Watson,19,Male,Brazil,25/01/2022,27/06/2023,Sports
1688,James Kelley,33,Male,India,05/10/2021,06/11/2024,Clothing
1689,Dawn Lester,,Female,India,24/10/2020,10/03/2021,Electronics
1690,Holly Henry,70,Male,Germany,01/03/2019,28/03/2019,Electronics
1691,Christy Lawson,64,Female,UK,02/06/2024,26/08/2024,Clothing
1692,Lisa King,32,Male,India,11/12/2019,06/09/2020,Clothing
1693,Tyler Jackson,30,Female,Brazil,04/02/2016,16/04/2020,Electronics
1694,Rachel George,21,Male,Australia,04/06/2020,15/10/2024,Sports
1695,Melissa Russell,22,Female,Australia,15/06/2023,31/12/2023,Electronics
1696,Jordan Tucker,33,Male,UK,22/05/2017,10/06/2018,Sports
1697,Kayla Lee,51,Female,Germany,14/09/2024,01/10/2024,Electronics
1698,Dustin Gallegos,64,Female,USA,01/09/2019,01/09/2024,Sports
1699,Timothy Zuniga,33,Male,Germany,24/04/2017,09/06/2018,Clothing
1700,Ryan Mcdonald,34,Male,Brazil,22/10/2016,04/05/2019,Sports
1701,John Taylor,54,Female,USA,06/08/2016,28/05/2020,Books
1702,John White,27,Male,UK,26/04/2023,02/07/2023,Clothing
1703,Nicholas Sanchez,20,Male,India,02/03/2021,14/01/2023,Home & Kitchen
1704,Natalie Campbell,29,Female,Germany,12/03/2016,11/01/2017,Sports
1705,Julie James,60,Male,Brazil,02/01/2021,01/02/2023,Sports
1706,Stephanie Reyes,53,Female,France,13/06/2023,02/07/2024,Clothing
1707,Michael Hicks,20,Female,Canada,09/12/2021,02/03/2022,Sports
1708,Mr. John Cain,42,Female,India,12/11/2020,05/10/2024,Home & Kitchen
1709,Michael Burton,54,Male,India,16/12/2021,28/11/2023,Books
1710,Christopher Walker,40,Male,UK,07/03/2020,07/11/2022,Electronics
1711,Oscar Torres,47,Male,Germany,12/11/2022,27/09/2024,Electronics
1712,Samantha Carter,58,Male,USA,07/04/2024,24/10/2024,Beauty
1713,Howard Lambert,20,Male,,22/04/2024,05/09/2024,Electronics
1714,Deborah Murray,18,Male,France,30/01/2018,27/12/2023,Sports
1715,Dana Wang,18,Female,Australia,02/06/2016,04/07/2021,Home & Kitchen
1716,Megan Garcia,52,Male,India,14/07/2016,08/07/2020,Electronics
1717,Rodney King,28,Female,Brazil,23/07/2020,28/03/2023,Home & Kitchen
1718,Katrina Riggs,21,Male,France,11/01/2017,27/08/2020,Home & Kitchen
1719,Kimberly Brown,18,Male,France,14/04/2023,15/10/2024,Home & Kitchen
1720,Lauren Weiss,38,Female,Australia,10/01/2022,23/05/2023,Beauty
1721,Marissa Garrison,55,Female,France,12/08/2022,25/08/2022,Home & Kitchen
1722,Brandon Moore,26,Male,Canada,15/03/2016,06/11/2022,Sports
1723,Kathleen Gilbert,62,Male,Germany,20/09/2024,03/10/2024,Electronics
1724,Mercedes Lyons,59,Male,Germany,04/01/2016,17/06/2021,Home & Kitchen
1725,Erik Diaz,56,Female,Canada,03/12/2016,12/05/2022,Beauty
1726,Anna Morrison,34,Male,UK,11/01/2021,19/12/2022,Home & Kitchen
1727,Jennifer Levy,40,Male,Canada,03/08/2023,13/06/2024,Electronics
1728,Willie Silva,20,Male,France,24/06/2019,04/03/2023,Electronics
1729,Patricia Pineda,58,Other,Germany,26/04/2018,26/05/2023,Home & Kitchen
1730,Brittany Perez,68,Male,Australia,27/03/2020,11/06/2021,Beauty
1731,Tasha Krause,38,Male,UK,18/10/2018,18/09/2022,Books
1732,David Marsh,43,Female,Australia,13/12/2015,22/08/2019,Electronics
1733,Brooke Moore,19,Female,Brazil,30/04/2016,28/05/2019,Clothing
1734,Jennifer Lane,28,Female,UK,10/01/2021,20/10/2022,Clothing
1735,Michael Ferguson,27,Female,France,19/07/2023,25/08/2024,Home & Kitchen
1736,Kevin Sharp,56,Male,Brazil,10/05/2024,25/06/2024,Sports
1737,Mark Johnson,42,Female,UK,26/07/2020,27/07/2021,Sports
1738,David Anderson,50,Female,Brazil,17/03/2016,06/04/2019,Electronics
1739,Brian Harper,70,Female,India,26/07/2023,27/12/2023,Sports
1740,Mrs. Elizabeth Smith,35,Male,Canada,09/03/2021,13/01/2023,Electronics
1741,Frank Bailey,45,Male,Canada,01/07/2020,09/01/2023,Beauty
1742,Stephanie Lane,59,Female,Australia,21/01/2020,26/11/2021,Electronics
1743,Brooke Sanchez,67,Female,Canada,01/06/2019,29/09/2022,Electronics
1744,Joshua Hardin,36,Other,France,18/04/2018,16/10/2021,Books
1745,Charles Miller,59,Female,Australia,17/04/2018,14/03/2019,Sports
1746,Jeffrey Ellis,27,Female,Australia,14/07/2023,11/08/2023,Clothing
1747,Joshua Cruz,24,Male,UK,14/08/2023,06/09/2023,Books
1748,Matthew Ferrell,28,Male,India,15/12/2015,07/01/2018,Books
1749,James Irwin,56,Female,Brazil,02/04/2017,26/11/2021,Books
1750,Paul Castillo,63,Female,USA,01/05/2024,14/05/2024,Books
1751,Thomas Leon,68,Female,Canada,14/04/2024,22/09/2024,Clothing
1752,Joanna Miller,68,Male,France,03/04/2018,05/08/2024,Clothing
1753,Roger Heath,47,Male,USA,04/09/2021,28/07/2023,Electronics
1754,Edward James,37,Female,Brazil,10/06/2023,21/04/2024,Sports
1755,Maria Smith,45,Male,USA,18/07/2022,21/11/2023,Clothing
1756,Jessica Lamb,35,Female,France,25/08/2019,29/09/2022,Beauty
1757,Brendan Palmer,43,Other,Australia,09/09/2017,28/07/2023,Beauty
1758,Kenneth Greene,,Male,Brazil,07/04/2017,08/06/2024,Home & Kitchen
1759,Timothy Cooper,51,Female,USA,24/06/2024,13/11/2024,Sports
1760,Matthew Cross,69,Male,UK,08/07/2017,05/02/2022,Clothing
1761,Jennifer Gonzalez,64,Female,Canada,13/02/2017,09/09/2022,Sports
1762,Jordan Tucker,33,Male,UK,22/05/2017,10/06/2018,Sports
1763,Stacey Savage,64,Female,Germany,06/09/2017,07/06/2018,Books
1764,Carla Lewis,61,Male,France,09/12/2021,20/04/2022,Beauty
1765,James Martinez,67,Female,USA,28/04/2016,07/09/2023,Electronics
1766,Victoria Foster,33,Female,Brazil,25/12/2020,30/06/2022,Books
1767,Steven Hooper,29,Male,Germany,04/05/2017,17/02/2021,Clothing
1768,Linda Serrano,47,Male,UK,10/04/2020,02/04/2023,Beauty
1769,Mark Mcclure,34,Male,UK,10/06/2023,07/09/2023,Beauty
1770,Drew Schwartz,46,Female,France,22/10/2020,31/07/2021,Sports
1771,Tracy Allen,58,Female,France,04/06/2020,14/09/2020,Clothing
1772,Cody Dean,49,Female,Germany,07/12/2015,24/05/2024,Clothing
1773,David Reynolds,63,Male,USA,17/06/2020,12/04/2021,Books
1774,Christine Smith,18,Female,UK,04/03/2020,30/01/2023,Beauty
1775,George Gomez,54,Male,Germany,23/03/2020,12/10/2024,Books
1776,Erin Wagner,20,Female,USA,29/06/2024,29/10/2024,Electronics
1777,Kyle Mendez,56,Female,Australia,11/11/2017,24/09/2021,Books
1778,Rachel Baker,24,Female,Canada,07/01/2016,14/03/2019,Home & Kitchen
1779,Robert Alvarado,34,Female,France,20/04/2018,23/05/2020,Sports
1780,Amy Drake,25,Female,Brazil,01/12/2016,05/04/2023,Electronics
1781,Jeffrey Ellis,27,Female,Australia,14/07/2023,11/08/2023,Clothing
1782,Kenneth Castillo,21,Male,USA,31/08/2018,10/09/2020,Books
1783,Megan Garcia,52,Male,India,14/07/2016,08/07/2020,Electronics
1784,Tracy Pham,30,Female,Australia,02/04/2018,13/10/2018,Home & Kitchen
1785,Wendy Todd,39,Male,Germany,22/04/2016,08/04/2023,Electronics
1786,Richard Best,30,Female,India,10/06/2024,13/11/2024,Clothing
1787,Cynthia Snyder,46,Male,Germany,28/07/2024,12/11/2024,Sports
1788,Erin Baxter,48,Female,Canada,16/07/2018,01/04/2022,Sports
1789,Crystal Baker,33,Female,Canada,16/04/2022,20/12/2022,Electronics
1790,Kimberly Johnson,66,Male,UK,28/11/2016,23/05/2017,Books
1791,Kimberly Watts,69,Female,Germany,30/04/2024,09/06/2024,Books
1792,David Smith,21,Male,India,06/01/2016,30/03/2017,Books
1793,Jonathan Foster,23,Female,France,08/09/2023,06/07/2024,Sports
1794,Michael Ward,40,Male,USA,09/03/2021,09/09/2023,Sports
1795,Michael Brooks,45,Female,Brazil,20/02/2021,05/08/2023,Home & Kitchen
1796,Jill Gordon,24,Male,France,21/01/2023,03/02/2023,Books
1797,Javier Perry,30,Female,Brazil,13/10/2022,09/11/2023,Electronics
1798,Joseph Sullivan,46,Female,Australia,03/03/2020,05/11/2024,Beauty
1799,Robin Martin,66,Female,Australia,16/06/2023,27/03/2024,Beauty
1800,Roger Acevedo,48,Male,India,11/05/2017,06/11/2018,Electronics
1801,Elizabeth Allen,49,Male,France,06/03/2021,05/06/2022,Home & Kitchen
1802,Andrew George,51,Male,Germany,26/05/2023,05/11/2023,Clothing
1803,Jacob Shields,52,Male,USA,16/03/2021,26/09/2022,Sports
1804,Sarah Joseph,67,Female,UK,15/02/2016,02/07/2016,Beauty
1805,Douglas Abbott,53,Other,USA,11/10/2022,23/07/2023,Sports
1806,Brendan Palmer,43,Other,Australia,09/09/2017,28/07/2023,Beauty
1807,Erin Baxter,48,Female,Canada,16/07/2018,01/04/2022,Sports
1808,Bryan Schneider,55,Male,UK,15/02/2020,25/03/2022,Sports
1809,Vincent Kane,28,Male,Germany,16/11/2017,17/08/2023,Clothing
1810,Michelle Hunter,47,Female,Brazil,16/07/2019,30/03/2022,Clothing
1811,Christopher Wells,25,Male,France,30/12/2018,08/07/2023,Sports
1812,Alexander Peterson,69,Female,Australia,03/02/2024,14/07/2024,Electronics
